y,x1,x2
15.28,30.74,96.14
15.3,30.78,96.35
15.33,30.73,96.41
15.35,30.77,96.57
15.37,30.77,96.68
15.39,30.83,96.61
15.41,30.83,96.47
15.43,30.83,96.21
15.46,30.8,95.83
15.48,30.78,95.44
15.5,30.73,95.11
15.5,30.7,94.63
15.5,30.64,94.25
15.5,30.59,94.08
15.5,30.55,94.02
15.5,30.47,94.1
15.5,30.46,94.41
15.5,30.43,94.89
15.5,30.42,95.24
15.5,30.42,95.61
15.5,30.42,95.85
15.5,30.4,95.8
15.5,30.39,95.68
15.5,30.39,95.64
15.5,30.39,95.76
15.5,30.37,96.05
15.5,30.39,96.35
15.5,30.39,96.61
15.5,30.39,96.71
15.5,30.4,96.79
15.5,30.42,96.82
15.5,30.42,96.83
15.51,30.42,96.91
15.52,30.46,96.97
15.54,30.49,97.04
15.55,30.46,97.04
15.56,30.49,96.92
15.57,30.47,96.71
15.58,30.46,96.38
15.59,30.45,96.03
15.61,30.4,95.65
15.62,30.36,95.46
15.63,30.32,95.29
15.64,30.28,95.24
15.65,30.25,95.35
15.66,30.23,95.57
15.68,30.2,95.87
15.69,30.19,96.14
15.7,30.22,96.38
15.92,30.22,96.5
16.14,30.2,96.57
16.37,30.23,96.76
16.59,30.23,96.9
16.81,30.28,97.07
17.03,30.29,97.16
17.26,30.32,97.21
17.48,30.35,97.26
17.7,30.33,97.42
17.51,30.36,97.25
17.32,30.37,97.28
17.13,30.37,97.36
16.94,30.39,96.99
16.75,30.37,96.71
16.55,30.35,96.44
16.36,30.33,96.16
16.17,30.29,95.88
15.98,30.25,95.57
15.79,30.2,95.56
15.6,30.16,95.65
15.91,30.13,95.67
16.22,30.11,95.68
16.53,30.08,95.71
16.84,30.04,95.75
17.15,30.04,95.96
17.45,30.04,96.35
17.76,30.06,96.77
18.07,30.09,97.18
18.38,30.11,97.51
18.69,30.15,97.94
19,30.22,98.19
19.05,30.26,98.35
19.1,30.3,98.45
19.15,30.35,98.5
19.2,30.39,98.59
19.25,30.42,98.62
19.3,30.45,98.67
19.35,30.49,98.68
19.4,30.53,98.79
19.45,30.55,98.85
19.5,30.57,98.9
19.55,30.6,98.9
19.6,30.61,98.86
19.73,30.61,98.89
19.87,30.64,98.84
20,30.63,98.84
20.13,30.66,98.81
20.27,30.67,98.86
20.4,30.71,98.98
20.53,30.71,99.09
20.67,30.77,99.16
20.8,30.8,99.32
20.93,30.84,99.43
21.07,30.87,99.27
21.2,30.87,98.41
21.33,30.83,97.78
21.47,30.75,97.07
21.6,30.74,97.47
21.56,30.75,97.8
21.51,30.75,97.91
21.47,30.73,97.83
21.42,30.7,97.68
21.38,30.67,97.56
21.33,30.64,97.54
21.29,30.6,97.5
21.24,30.6,97.49
21.2,30.57,97.53
21.15,30.55,97.51
21.11,30.52,97.39
21.06,30.5,97.04
21.02,30.47,97.09
20.97,30.46,96.9
20.93,30.46,97.2
20.88,30.43,97.32
20.84,30.43,97.36
20.79,30.42,97.41
20.75,30.42,97.52
20.7,30.4,97.57
20.66,30.39,97.58
20.61,30.43,97.68
20.57,30.43,97.81
20.52,30.45,97.96
20.48,30.46,98.07
20.43,30.49,98.08
20.39,30.5,98.19
20.34,30.56,98.29
20.3,30.59,98.36
20.28,30.59,98.37
20.26,30.61,98.38
20.24,30.63,98.45
20.21,30.65,98.46
20.19,30.67,98.47
20.17,30.69,98.48
20.15,30.71,98.49
20.13,30.73,98.45
20.11,30.71,98.4
20.09,30.74,98.24
20.06,30.74,98.08
20.04,30.73,97.98
20.02,30.7,97.8
20,30.66,97.57
19.98,30.66,97.43
19.96,30.63,97.26
19.94,30.61,97.26
19.91,30.61,97.29
19.89,30.6,97.38
19.87,30.59,97.41
19.85,30.57,97.47
19.83,30.57,97.43
19.81,30.56,97.43
19.79,30.55,97.37
19.76,30.55,97.27
19.74,30.53,97.2
19.72,30.52,97.15
19.7,30.52,97.11
19.82,30.47,97.06
19.95,30.46,96.99
20.07,30.46,96.91
20.2,30.45,96.94
20.32,30.45,96.97
20.45,30.4,96.95
20.57,30.4,96.98
20.7,30.43,97.2
20.82,30.42,97.35
20.95,30.45,97.61
21.07,30.45,97.81
21.2,30.46,98.08
21.32,30.5,98.28
21.45,30.55,98.5
21.57,30.59,98.77
21.7,30.64,99.07
21.62,30.73,99.36
21.54,30.83,99.59
21.46,30.92,99.76
21.38,30.99,99.85
21.3,31.05,99.81
21.22,31.08,99.62
21.14,31.08,99.31
21.06,31.07,99
20.98,30.99,98.66
20.9,30.96,98.29
20.82,30.92,97.85
20.74,30.84,97.3
20.66,30.81,97.1
20.58,30.73,96.95
20.5,30.68,96.89
20.39,30.63,96.74
20.29,30.61,96.65
20.18,30.57,96.66
20.08,30.53,96.67
19.98,30.53,96.76
19.87,30.49,96.58
19.77,30.45,96.5
19.66,30.43,96.52
19.55,30.42,96.51
19.45,30.36,96.39
19.34,30.35,96.42
19.24,30.3,96.46
19.13,30.3,96.45
19.03,30.28,96.45
18.92,30.28,96.47
18.82,30.26,96.53
18.71,30.26,96.45
18.61,30.25,96.49
18.5,30.25,96.54
18.4,30.25,96.63
18.46,30.23,96.61
18.51,30.23,96.61
18.57,30.24,96.6
18.63,30.25,96.59
18.69,30.25,96.59
18.74,30.23,96.48
18.8,30.23,96.39
18.86,30.23,96.44
18.91,30.2,96.51
18.97,30.2,96.67
19.03,30.22,96.87
19.09,30.23,97.09
19.14,30.26,97.36
19.2,30.29,97.45
19.26,30.26,97.22
19.31,30.28,97.19
19.37,30.29,96.65
19.43,30.29,97.01
19.49,30.3,97.31
19.54,30.32,97.61
19.6,30.33,97.79
19.51,30.37,97.85
19.43,30.37,97.96
19.34,30.42,98
19.25,30.47,98.02
19.16,30.46,98.09
19.08,30.5,98.12
18.99,30.5,98.19
18.9,30.55,98.27
18.81,30.57,98.57
18.73,30.64,98.68
18.64,30.67,98.91
18.55,30.7,97.77
18.46,30.66,96.69
18.38,30.71,98.07
18.29,30.77,98.26
18.2,30.8,97.92
18.11,30.81,98.37
18.03,30.87,98.58
17.94,30.87,98.5
17.85,30.81,98.09
17.76,30.74,97.47
17.68,30.64,96.69
17.59,30.53,95.86
17.5,30.42,95.17
17.41,30.28,94.65
17.33,30.12,94.03
17.24,29.98,93.53
17.15,29.85,93.22
17.06,29.7,92.7
16.98,29.57,92.31
16.89,29.42,91.98
16.8,29.26,91.91
16.71,29.12,91.07
16.62,29.01,91.4
16.54,28.88,91.68
16.45,28.75,92.06
16.36,28.68,92.26
16.28,28.55,92.43
16.19,28.51,92.51
16.1,28.4,92.58
16.16,28.32,92.63
16.22,28.27,92.6
16.28,28.19,92.61
16.34,28.1,92.8
16.4,28.05,92.99
16.46,27.99,93.18
16.52,27.95,93.93
16.58,27.91,94.67
16.64,27.91,95.33
16.7,27.89,95.63
16.76,27.91,96.02
16.82,27.93,96.63
16.88,27.95,97.06
16.94,27.99,96.95
17,28.01,97.35
17.06,28.04,97.57
17.12,28.09,97.8
17.18,28.09,97.08
17.24,28.12,97.69
17.3,28.15,98.1
17.36,28.2,98.36
17.42,28.22,98.6
17.48,28.29,98.79
17.54,28.3,98.48
17.6,28.32,98.76
17.66,28.4,99
17.72,28.42,99.08
17.78,28.44,99.16
17.84,28.46,99.24
17.9,28.53,99.4
17.91,28.57,99.4
17.92,28.57,99.38
17.92,28.6,99.31
17.93,28.59,99.29
17.94,28.6,99.26
17.95,28.6,99.11
17.96,28.57,99.02
17.96,28.53,98.78
17.97,28.48,98.58
17.98,28.41,97.44
17.99,28.36,97.39
18,28.3,97.54
18,28.26,97.58
18.01,28.23,97.03
18.02,28.16,96.28
18.03,28.13,96.44
18.04,28.09,96.65
18.04,28.05,96.82
18.05,28.02,97
18.06,27.99,97.17
18.07,27.99,97.43
18.08,28.01,97.59
18.08,28.04,97.74
18.09,28.02,97.79
18.1,28.01,97.7
18.03,28.01,97.67
17.96,27.99,97.63
17.89,28.01,97.21
17.82,27.96,96.72
17.75,27.93,96.29
17.68,27.88,95.86
17.61,27.88,95.75
17.54,27.84,95.79
17.47,27.78,95.78
17.4,27.74,95.74
17.33,27.7,95.72
17.26,27.7,95.64
17.19,27.67,95.57
17.12,27.61,95.46
17.05,27.61,95.37
16.98,27.55,95.41
16.91,27.53,94.22
16.84,27.49,93.71
16.77,27.47,94.43
16.7,27.46,95.12
16.63,27.46,94.65
16.56,27.43,94.39
16.49,27.4,94.52
16.42,27.43,95.04
16.35,27.44,95.57
16.28,27.46,95.73
16.21,27.46,95.94
16.14,27.5,96.11
16.07,27.53,96.42
16,27.54,96.82
15.99,27.61,97.17
15.99,27.67,97.42
15.98,27.72,97.63
15.98,27.77,97.64
15.97,27.81,97.54
15.96,27.88,97.24
15.96,27.89,96.94
15.95,27.89,96.58
15.95,27.93,96.05
15.94,27.91,95.6
15.94,27.92,95.26
15.93,27.91,94.98
15.92,27.89,94.74
15.92,27.88,94.59
15.91,27.88,94.41
15.91,27.88,94.2
15.9,27.85,93.99
15.89,27.86,93.96
15.89,27.85,93.92
15.88,27.84,93.79
15.88,27.83,93.67
15.87,27.82,93.54
15.86,27.78,93.54
15.86,27.73,93.54
15.85,27.69,93.54
15.85,27.65,93.54
15.84,27.61,93.54
15.84,27.56,93.54
15.83,27.52,93.54
15.82,27.48,93.54
15.82,27.44,93.54
15.81,27.39,93.54
15.81,27.35,93.54
15.8,27.37,94.19
15.82,27.39,94.84
15.84,27.39,95.16
15.86,27.44,95.16
15.87,27.49,94.84
15.89,27.51,94.39
15.91,27.51,94.01
15.93,27.53,93.67
15.95,27.53,93.44
15.97,27.5,93.31
15.98,27.55,93.26
16,27.53,93.32
16.02,27.57,93.38
16.04,27.55,93.38
16.06,27.55,93.33
16.08,27.54,93.18
16.09,27.57,93.2
16.11,27.58,93.05
16.13,27.57,92.87
16.15,27.58,92.62
16.17,27.57,92.39
16.19,27.6,92.14
16.21,27.58,91.88
16.22,27.57,91.65
16.24,27.58,91.46
16.26,27.55,91.26
16.28,27.57,91.06
16.3,27.57,90.99
16.32,27.58,90.96
16.33,27.57,90.91
16.35,27.57,90.75
16.37,27.58,90.56
16.39,27.57,90.31
16.41,27.55,89.99
16.43,27.58,89.68
16.44,27.58,89.23
16.46,27.55,89.04
16.48,27.57,89.01
16.5,27.58,88.92
16.44,27.57,88.72
16.38,27.54,88.62
16.32,27.58,88.74
16.26,27.58,88.87
16.21,27.58,89.19
16.15,27.58,89.51
16.09,27.6,89.27
16.03,27.61,89.09
15.97,27.61,88.78
15.91,27.61,88.62
15.85,27.61,88.45
15.79,27.61,88.28
15.74,27.61,88.12
15.68,27.62,87.91
15.62,27.61,87.77
15.56,27.62,87.57
15.5,27.62,87.49
15.44,27.64,87.43
15.38,27.65,87.52
15.32,27.62,87.68
15.26,27.64,87.77
15.21,27.67,87.79
15.15,27.67,87.73
15.09,27.68,87.76
15.03,27.71,87.79
14.97,27.71,87.79
14.91,27.75,87.86
14.85,27.81,87.93
14.79,27.81,88.06
14.74,27.81,88.19
14.68,27.86,88.16
14.62,27.89,88.15
14.56,27.91,88.19
14.5,27.96,88.22
14.55,27.96,88.28
14.6,27.99,88.39
14.65,28.01,88.61
14.7,28.08,88.64
14.75,28.05,88.54
14.8,28.06,88.42
14.84,28.08,88.13
14.89,28.09,87.73
14.94,28.1,87.38
14.99,28.09,87.29
15.04,28.1,87.33
15.09,28.12,88.03
15.14,28.12,88.56
15.19,28.15,89.17
15.24,28.17,89.76
15.29,28.19,90.35
15.34,28.27,90.9
15.39,28.3,91.56
15.43,28.36,92.08
15.48,28.43,92.66
15.53,28.48,93.23
15.58,28.57,93.96
15.63,28.67,94.22
15.68,28.72,94.59
15.73,28.82,94.72
15.78,28.91,94.66
15.83,29.01,94.68
15.88,29.06,94.66
15.93,29.13,94.54
15.98,29.19,94.51
16.02,29.23,94.59
16.07,29.29,94.52
16.12,29.35,94.42
16.17,29.37,94.26
16.22,29.45,93.94
16.27,29.49,93.78
16.32,29.51,93.69
16.37,29.54,93.29
16.42,29.56,93.02
16.47,29.57,93.13
16.52,29.61,92.98
16.57,29.63,92.6
16.61,29.61,92.17
16.66,29.63,91.58
16.71,29.63,90.91
16.76,29.61,90.37
16.81,29.6,89.98
16.86,29.58,89.69
16.91,29.53,89.44
16.96,29.51,89.2
17.01,29.49,89.21
17.06,29.47,89.33
17.11,29.45,89.27
17.16,29.43,89.15
17.2,29.43,89.29
17.25,29.4,89.33
17.3,29.4,89.09
17.35,29.37,88.74
17.4,29.36,88.26
17.45,29.35,87.78
17.5,29.29,87.3
17.37,29.27,86.95
17.24,29.23,86.62
17.11,29.23,86.36
16.98,29.19,86.1
16.85,29.17,85.99
16.72,29.15,85.89
16.59,29.13,85.78
16.46,29.1,84.62
16.33,29.05,85.25
16.2,29.02,85.91
16.07,28.99,86.34
15.94,28.98,86.9
15.81,28.98,87.25
15.69,28.99,87.5
15.56,29.03,87.83
15.43,29.02,88.1
15.3,29.06,88.41
15.17,29.08,88.71
15.04,29.15,89.25
14.91,29.16,89.66
14.78,29.19,90.15
14.65,29.26,90.36
14.52,29.32,90.41
14.39,29.39,90.58
14.26,29.46,90.58
14.13,29.47,90.31
14,29.51,89.71
14.03,29.56,89.18
14.05,29.58,88.39
14.08,29.6,87.61
14.11,29.63,87.07
14.13,29.63,86.66
14.16,29.63,86.43
14.19,29.61,86.25
14.21,29.61,86.25
14.24,29.61,86.4
14.27,29.6,86.58
14.29,29.6,86.72
14.32,29.61,86.83
14.35,29.6,86.99
14.38,29.64,87.22
14.4,29.65,87.22
14.43,29.67,87.08
14.46,29.68,86.78
14.48,29.71,86.38
14.51,29.7,85.78
14.54,29.73,85.21
14.56,29.73,84.89
14.59,29.7,84.65
14.62,29.7,84.21
14.64,29.7,83.65
14.67,29.65,82.47
14.7,29.61,81.19
14.72,29.56,81.34
14.75,29.49,82.36
14.78,29.45,82.79
14.8,29.37,83.11
14.83,29.36,83.29
14.86,29.35,83.58
14.88,29.36,83.72
14.91,29.33,84.07
14.94,29.35,84.39
14.96,29.37,84.72
14.99,29.39,85.35
15.02,29.4,85.82
15.04,29.4,86.02
15.07,29.46,86.15
15.1,29.47,85.89
15.12,29.49,85.44
15.15,29.49,85.16
15.18,29.51,85.26
15.21,29.57,85.25
15.23,29.56,85.17
15.26,29.53,84.9
15.29,29.57,84.76
15.31,29.6,84.39
15.34,29.58,83.92
15.37,29.58,83.36
15.39,29.58,82.82
15.42,29.58,82.58
15.45,29.57,82.39
15.47,29.53,82.29
15.5,29.51,82.32
15.47,29.51,82.46
15.44,29.49,82.44
15.41,29.47,82.47
15.38,29.45,82.53
15.35,29.45,82.65
15.32,29.43,82.68
15.29,29.45,82.72
15.26,29.44,82.68
15.23,29.44,82.63
15.2,29.43,82.59
15.17,29.42,82.55
15.14,29.43,82.6
15.11,29.43,82.57
15.08,29.42,81.93
15.05,29.39,82.33
15.02,29.37,82.55
14.99,29.39,82.65
14.96,29.4,82.81
14.94,29.4,82.74
14.91,29.39,82.76
14.88,29.42,82.75
14.85,29.4,82.64
14.82,29.4,82.57
14.79,29.4,82.64
14.76,29.39,82.78
14.73,29.42,82.93
14.7,29.4,83.07
14.67,29.45,83.03
14.64,29.46,83.07
14.61,29.47,83
14.58,29.45,83.02
14.55,29.46,83.08
14.52,29.49,82.91
14.49,29.49,83.01
14.46,29.5,82.85
14.43,29.51,82.76
14.4,29.51,82.6
14.36,29.51,82.51
14.33,29.51,82.5
14.29,29.54,82.39
14.25,29.56,82.33
14.22,29.58,82.2
14.18,29.57,82.05
14.15,29.6,81.96
14.11,29.6,81.95
14.07,29.64,81.95
14.04,29.65,81.95
14,29.67,81.89
13.96,29.7,81.82
13.93,29.73,81.76
13.89,29.75,81.84
13.85,29.77,81.69
13.82,29.78,81.49
13.78,29.81,81.09
13.75,29.84,80.82
13.71,29.82,80.69
13.67,29.85,79.67
13.64,29.8,80.11
13.6,29.8,80.7
13.56,29.8,80.9
13.53,29.81,81.01
13.49,29.8,81.05
13.45,29.82,80.96
13.42,29.85,80.9
13.38,29.85,80.85
13.35,29.9,81
13.31,29.91,81.18
13.27,29.92,81.28
13.24,29.98,81.19
13.2,30.01,81.33
13.24,30.04,81.18
13.27,30.05,80.83
13.31,30.06,80.77
13.35,30.08,80.67
13.39,30.11,80.63
13.42,30.12,80.36
13.46,30.15,80.28
13.5,30.13,80.25
13.53,30.12,80.15
13.57,30.16,80.33
13.61,30.18,80.55
13.64,30.19,80.57
13.68,30.2,80.55
13.72,30.2,80.39
13.76,30.22,80.34
13.79,30.26,80.12
13.83,30.25,79.99
13.87,30.23,79.97
13.9,30.26,79.98
13.94,30.28,79.8
13.98,30.28,79.75
14.01,30.3,79.72
14.05,30.29,79.96
14.09,30.3,80.32
14.13,30.3,80.55
14.16,30.33,80.52
14.2,30.37,80.28
14.18,30.38,80.38
14.16,30.38,80.48
14.14,30.39,80.59
14.12,30.4,80.69
14.11,30.42,81.17
14.09,30.42,81.89
14.07,30.42,82.59
14.05,30.46,83.16
14.03,30.49,83.4
14.01,30.55,83.13
13.99,30.55,84
13.97,30.59,84.1
13.95,30.64,84.37
13.94,30.67,84.35
13.92,30.71,84
13.9,30.73,83.9
13.88,30.78,83.81
13.86,30.81,83.33
13.84,30.84,83.51
13.82,30.84,83.2
13.8,30.87,82.85
13.78,30.87,82.34
13.76,30.91,81.49
13.75,30.91,80.67
13.73,30.91,79.79
13.71,30.92,79.17
13.69,30.92,78.6
13.67,30.91,78.32
13.65,30.9,78.26
13.63,30.9,78.33
13.61,30.83,78.51
13.59,30.84,78.38
13.58,30.84,78.32
13.56,30.83,78.49
13.54,30.83,78.51
13.52,30.84,78.8
13.5,30.83,78.9
13.5,30.83,79.49
13.5,30.87,79.26
13.5,30.87,79.33
13.5,30.88,78.99
13.5,30.9,79.05
13.5,30.91,78.84
13.5,30.9,78.48
13.5,30.95,78.38
13.5,30.96,78.56
13.5,30.96,78.1
13.5,30.98,78.03
13.5,31.02,77.24
13.5,30.99,76.38
13.5,30.98,75
13.5,30.91,74.67
13.5,30.81,74.94
13.5,30.68,74.92
13.5,30.57,75.64
13.5,30.5,77.26
13.5,30.46,77.93
13.5,30.43,78.63
13.5,30.46,79.18
13.5,30.5,79.57
13.5,30.55,79.89
13.5,30.61,80.08
13.5,30.68,80.76
13.5,30.71,81.12
13.5,30.8,81.5
13.5,30.87,82.06
13.5,30.91,80.21
13.5,30.92,79.94
13.5,30.92,81.58
13.5,30.95,83.05
13.5,30.99,84.08
13.5,31.08,84.22
13.5,31.14,84.63
13.52,31.23,84.7
13.54,31.29,83.18
13.55,31.32,84.78
13.57,31.4,84.46
13.59,31.45,85.11
13.61,31.51,85.26
13.62,31.57,85.56
13.64,31.62,85.57
13.66,31.66,85.41
13.68,31.69,85.25
13.69,31.73,85.09
13.71,31.8,84.81
13.73,31.81,84.97
13.74,31.87,84.34
13.76,31.88,84.64
13.78,31.93,85.23
13.8,31.95,84.82
13.81,31.98,85.04
13.83,32.01,85.08
13.85,32.05,85.21
13.87,32.1,85.43
13.88,32.11,82.97
13.9,32.1,82.04
13.92,32.1,83.97
13.94,32.1,84.71
13.96,32.12,84.96
13.97,32.17,85.44
13.99,32.22,85.58
14.01,32.24,83.77
14.02,32.28,84.52
14.04,32.35,84.91
14.06,32.39,84.77
14.08,32.45,84.68
14.09,32.51,81.47
14.11,32.53,83.02
14.13,32.58,82.26
14.15,32.6,82.86
14.16,32.62,82.18
14.18,32.63,82.5
14.2,32.65,82.42
14.2,32.69,81.39
14.2,32.72,81.28
14.2,32.75,79.97
14.2,32.75,79.84
14.2,32.72,79.38
14.2,32.77,79.43
14.2,32.76,79.37
14.2,32.79,79.42
14.2,32.83,79.33
14.2,32.86,78.49
14.2,32.86,78.3
14.2,32.87,77.85
14.2,32.91,77.72
14.2,32.93,77.43
14.2,32.91,77.29
14.2,32.91,77.61
14.2,32.91,77.26
14.2,32.91,76.21
14.2,32.91,76.95
14.2,32.93,77.01
14.2,32.96,76.31
14.2,32.94,72.4
14.2,32.93,76.1
14.2,32.93,76.17
14.2,32.93,75.27
14.2,32.96,76.89
14.2,32.99,76.79
14.2,32.99,76.29
14.2,33.06,75.51
14.2,33.07,75.43
14.2,33.11,75.64
14.2,33.1,75.12
14.2,33.14,75.37
14.2,33.15,75.09
14.2,33.21,75.2
14.2,33.24,74.41
14.2,33.31,74.07
14.2,33.34,73.67
14.2,33.39,72.97
14.2,33.38,72.85
14.2,33.42,72.62
14.2,33.39,71.65
14.2,33.39,71.82
14.2,33.38,71.99
14.2,33.37,72.21
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
14.2,33.34,71.05
20.8,33.2,89.61
20.8,33.2,89.61
20.8,33.2,89.61
20.8,33.2,89.61
20.8,33.2,89.61
20.8,33.2,89.61
20.8,33.2,89.61
20.8,33.2,89.61
20.8,33.2,89.61
20.8,33.2,89.61
20.8,33.2,89.61
20.8,33.2,89.61
20.8,33.2,89.61
20.67,33.1,88.74
20.54,32.96,88.67
20.41,32.84,88.66
20.28,32.75,88.92
20.15,32.65,89.12
20.02,32.55,88.88
19.89,32.42,89.48
19.76,32.36,89.83
19.62,32.29,89.23
19.49,32.14,88.92
19.36,32.07,89.02
19.23,31.97,89.67
19.1,31.9,89.98
18.97,31.81,90.18
18.84,31.74,90.28
18.71,31.69,90.15
18.58,31.62,90.17
18.45,31.51,90.39
18.32,31.45,90.57
18.19,31.38,90.55
18.06,31.29,90.25
17.93,31.25,90.18
17.8,31.14,90.12
17.67,31.05,90.07
17.54,30.98,90.27
17.41,30.9,90.55
17.28,30.83,90.71
17.14,30.75,91.13
17.01,30.73,91.47
16.88,30.67,91.79
16.75,30.64,92.07
16.62,30.63,92.65
16.49,30.59,93.12
16.36,30.59,93.31
16.23,30.56,93.52
16.1,30.56,94
16.12,30.55,94.37
16.14,30.55,94.91
16.16,30.56,95.14
16.17,30.6,95.04
16.19,30.6,95.18
16.21,30.64,95.77
16.23,30.71,96.38
16.25,30.75,96.77
16.27,30.8,97.09
16.28,30.84,97.16
16.3,30.9,97.21
16.32,30.88,97.1
16.34,30.95,96.95
16.36,30.94,96.66
16.38,30.93,96.37
16.39,30.92,96.08
16.41,30.9,95.44
16.43,30.81,95.07
16.45,30.8,95
16.47,30.73,94.45
16.49,30.7,94.24
16.5,30.63,94.15
16.52,30.6,94.34
16.54,30.53,94.54
16.56,30.5,94.95
16.58,30.49,95.44
16.6,30.46,96.02
16.61,30.5,96.44
16.63,30.53,96.71
16.65,30.55,96.9
16.67,30.56,96.83
16.69,30.56,96.66
16.71,30.53,96.38
16.72,30.56,95.92
16.74,30.5,95.58
16.76,30.46,95.22
16.78,30.42,94.94
16.8,30.36,94.57
16.82,30.29,94.2
16.83,30.22,93.98
16.85,30.15,93.94
16.87,30.06,93.94
16.89,30.04,93.98
16.91,29.98,94.04
16.93,29.91,94.07
16.94,29.88,94.17
16.96,29.84,94.34
16.98,29.78,94.34
17,29.74,94.25
16.93,29.7,94.19
16.86,29.67,94.01
16.79,29.63,93.97
16.71,29.58,93.99
16.64,29.54,94.15
16.57,29.53,94.21
16.5,29.5,94.49
16.43,29.45,94.67
16.36,29.45,94.79
16.29,29.39,94.83
16.21,29.4,94.89
16.14,29.39,94.92
16.07,29.36,95
16,29.33,94.9
15.93,29.3,94.81
15.86,29.26,94.55
15.79,29.23,94.44
15.71,29.16,94.48
15.64,29.15,94.43
15.57,29.1,94.39
15.5,29.08,94.3
15.67,29.03,94.19
15.84,28.99,94.33
16.02,28.96,94.5
16.19,28.94,94.67
16.36,28.95,94.85
16.53,28.91,94.84
16.71,28.94,94.96
16.88,28.91,95.02
17.05,28.9,95.12
17.22,28.9,95.27
17.39,28.9,95.21
17.57,28.88,95.08
17.74,28.85,94.96
17.91,28.88,94.98
18.08,28.85,95.23
18.26,28.87,95.44
